0
0
3.1272e-06
0
0
2.8104e-06
7.277e-07
0
0
3.9813e-07
0
0
7.1888e-07
7.4899e-07
0
0
3.0925e-06
4.5296e-08
1.9121e-06
8.661e-08
2e-05
9.8984e-06
8.9341e-09
6.0711e-09
9.6426e-10
4.1023e-10
5.5405e-10
2.0043e-09
0.1
0.70142
0.99701
